Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends
4R06-013,Columbus County,Rural Reporter,Rural,DR,PT,Annual Total,,
4R06-045,Stanly County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-041,Robeson County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-030,Macon County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-030,Macon County,Rural Reporter,Rural,MB,DO,Annual Total,,
,"City of Wilson, NC",Rural Reporter,Rural,DR,PT,Annual Total,,
,"City of Wilson, NC",Rural Reporter,Rural,MB,DO,Annual Total,,
7R03-038,"Greyhound Lines, Inc.",Rural Reporter,Rural,,,Annual Total,,
4235,"Aiken Area Council on Aging, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4235,"Aiken Area Council on Aging, Inc.",Rural Reporter,Rural,MB,DO,Annual Total,,
4R07-020,Williamsburg County Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-020,Williamsburg County Transit System,Rural Reporter,Rural,MB,DO,Annual Total,,
4R07-027,Bamberg County Office On Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-004,Edgefield County Senior Citizens Council,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-006,Generations Unlimited,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-005,Fairfield County Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-008,Newberry County Council on Aging,Rural Reporter,Rural,CB,DO,Annual Total,,
4R07-008,Newberry County Council on Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-018,McCormick County Senior Center,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-007,Lowcountry Regional Transportation Authority,Rural Reporter,Rural,CB,DO,Annual Total,,
4R07-007,Lowcountry Regional Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-016,Senior Services Incorporated of Chester County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R07-031,SCDOT Office of Public Transit,Rural Reporter,Rural,,,Annual Total,,
4R08-007,South Central Tennessee Development District,Rural Reporter,Rural,DR,DO,Annual Total,,
4R08-007,South Central Tennessee Development District,Rural Reporter,Rural,MB,DO,Annual Total,,
4R08-005,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,DR,DO,Annual Total,,
4R08-005,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,MB,DO,Annual Total,,
4R08-004,Southeast Tennessee Human Resource Agency-Rural Division,Rural Reporter,Rural,DR,DO,Annual Total,,
4R08-010,Delta Human Resource Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R08-011,City of Gatlinburg,Rural Reporter,Rural,MB,DO,Annual Total,,
4R08-009,Northwest Tennessee Human Resource Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R08-012,Pigeon Forge Fun Time Trolleys,Rural Reporter,Rural,DR,DO,Annual Total,,
4R08-012,Pigeon Forge Fun Time Trolleys,Rural Reporter,Rural,MB,DO,Annual Total,,
4R08-008,Southwest  Human Resource Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
1R05-005,Orocovis,Rural Reporter,Rural,MB,DO,Annual Total,,
1R05-006,Utuado,Rural Reporter,Rural,MB,DO,Annual Total,,
1R05-003,Comerio,Rural Reporter,Rural,DR,DO,Annual Total,,
1R05-003,Comerio,Rural Reporter,Rural,MB,DO,Annual Total,,
,Municipality of Jayuya,Rural Reporter,Rural,MB,DO,Annual Total,,
,Municipality of Coamo,Rural Reporter,Rural,DR,DO,Annual Total,,
,Municipality of Coamo,Rural Reporter,Rural,MB,DO,Annual Total,,
,Municipality of Vieques,Rural Reporter,Rural,MB,DO,Annual Total,,
5001,City of Appleton,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
5001,City of Appleton,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
5001,City of Appleton,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
5001,City of Appleton,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
5001,City of Appleton,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:30 AM,10:30 PM
5001,City of Appleton,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:30 AM,10:30 PM
5001,City of Appleton,Full Reporter,Urban,DR,PT,Average Typical Sunday,7:30 AM,2:00 PM
5001,City of Appleton,Full Reporter,Urban,DR,PT,Annual Total,,
5001,City of Appleton,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:15 AM,8:40 AM
5001,City of Appleton,Full Reporter,Urban,MB,DO,Average Weekday - Midday,8:40 AM,2:45 PM
5001,City of Appleton,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:45 PM,5:15 PM
5001,City of Appleton,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
5001,City of Appleton,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:45 AM,10:30 PM
5001,City of Appleton,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:45 AM,10:30 PM
5001,City of Appleton,Full Reporter,Urban,MB,DO,Average Typical Sunday,,
5001,City of Appleton,Full Reporter,Urban,MB,DO,Annual Total,,
5001,City of Appleton,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,5:45 AM,
5001,City of Appleton,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,
5001,City of Appleton,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,11:00 PM
5001,City of Appleton,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
5001,City of Appleton,Full Reporter,Urban,MB,PT,Average Typical Weekday,5:45 AM,11:00 PM
5001,City of Appleton,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:00 AM,11:00 PM
5001,City of Appleton,Full Reporter,Urban,MB,PT,Average Typical Sunday,,
5001,City of Appleton,Full Reporter,Urban,MB,PT,Annual Total,,
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:15 AM,9:45 PM
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:15 AM,6:45 PM
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Average Typical Sunday,9:00 AM,6:00 PM
5002,City of Green Bay,Full Reporter,Urban,DR,PT,Annual Total,,
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:00 AM,9:15 AM
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:15 AM,1:45 PM
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,1:45 PM,6:45 PM
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:00 AM,10:00 PM
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:00 AM,7:00 PM
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Average Typical Sunday,,
5002,City of Green Bay,Full Reporter,Urban,MB,DO,Annual Total,,
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:00 AM,12:30 AM
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Average Typical Saturday,9:00 AM,4:00 PM
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Average Typical Sunday,,
5003,City of Kenosha,Full Reporter,Urban,DR,PT,Annual Total,,
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:30 AM,8:30 AM
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Average Weekday - Midday,8:30 AM,2:30 PM
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,4:30 PM
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:00 AM,12:30 AM
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Average Typical Saturday,9:00 AM,9:15 PM
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Average Typical Sunday,1:45 PM,9:15 PM
5003,City of Kenosha,Full Reporter,Urban,MB,DO,Annual Total,,
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Average Weekday - AM Peak,11:05 AM,
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Average Weekday - Midday,,
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Average Weekday - PM Peak,,6:35 PM
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Average Weekday - Other,,
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Average Typical Weekday,11:05 AM,6:35 PM
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Average Typical Saturday,10:35 AM,6:15 PM
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Average Typical Sunday,10:35 AM,6:15 PM
5003,City of Kenosha,Full Reporter,Urban,SR,DO,Annual Total,,
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:10 AM,10:40 PM
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:40 AM,7:40 PM
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Average Typical Sunday,7:40 AM,6:40 PM
5004,City of La Crosse,Full Reporter,Urban,DR,PT,Annual Total,,
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,8:10 AM,10:40 AM
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Average Weekday - Midday,10:40 AM,1:10 PM
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,1:10 PM,6:10 PM
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:10 AM,10:40 PM
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:40 AM,7:40 PM
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Average Typical Sunday,7:40 AM,6:40 PM
5004,City of La Crosse,Full Reporter,Urban,MB,DO,Annual Total,,
5005,City of Madison,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
5005,City of Madison,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
5005,City of Madison,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
5005,City of Madison,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
5005,City of Madison,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:00 AM,7:00 PM
5005,City of Madison,Full Reporter,Urban,DR,DO,Average Typical Saturday,,
5005,City of Madison,Full Reporter,Urban,DR,DO,Average Typical Sunday,7:30 AM,7:00 PM
5005,City of Madison,Full Reporter,Urban,DR,DO,Annual Total,,
5005,City of Madison,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
5005,City of Madison,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
5005,City of Madison,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
5005,City of Madison,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
5005,City of Madison,Full Reporter,Urban,DR,PT,Average Typical Weekday,4:50 AM,2:08 AM
5005,City of Madison,Full Reporter,Urban,DR,PT,Average Typical Saturday,5:56 AM,3:19 AM
5005,City of Madison,Full Reporter,Urban,DR,PT,Average Typical Sunday,6:56 AM,2:08 AM
5005,City of Madison,Full Reporter,Urban,DR,PT,Annual Total,,
5005,City of Madison,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM
5005,City of Madison,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM
5005,City of Madison,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM
5005,City of Madison,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
5005,City of Madison,Full Reporter,Urban,MB,DO,Average Typical Weekday,4:51 AM,2:08 AM
5005,City of Madison,Full Reporter,Urban,MB,DO,Average Typical Saturday,6:56 AM,3:19 AM
5005,City of Madison,Full Reporter,Urban,MB,DO,Average Typical Sunday,6:56 AM,2:08 AM
5005,City of Madison,Full Reporter,Urban,MB,DO,Annual Total,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Average Weekday - AM Peak,6:10 AM,9:10 AM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Average Weekday - Midday,9:10 AM,4:04 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Average Weekday - PM Peak,4:04 PM,6:52 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Average Weekday - Other,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Average Typical Weekday,6:10 AM,10:32 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Average Typical Saturday,6:55 AM,10:45 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Average Typical Sunday,6:55 AM,7:55 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Annual Total,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Average Weekday - Other,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Average Typical Weekday,5:00 AM,10:00 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Average Typical Saturday,5:30 AM,6:00 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Average Typical Sunday,9:45 AM,6:30 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Annual Total,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:30 AM,8:30 AM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - Midday,8:30 AM,2:30 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,5:30 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - Other,,
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Average Typical Weekday,5:00 AM,10:00 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Average Typical Saturday,5:30 AM,6:30 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Average Typical Sunday,9:45 AM,6:30 PM
5006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Annual Total,,
5T07,Bay Mills Indian Community,Reduced Reporter,Tribe,MB,DO,Annual Total,,
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Average Typical Weekday,4:30 AM,1:00 AM
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Average Typical Saturday,4:30 AM,1:00 AM
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Average Typical Sunday,4:30 AM,1:00 AM
5008,Milwaukee County,Full Reporter,Urban,DR,PT,Annual Total,,
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:00 PM
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,6:00 PM
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Average Typical Weekday,2:51 AM,3:15 AM
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Average Typical Saturday,2:48 AM,3:24 AM
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Average Typical Sunday,2:48 AM,2:49 AM
5008,Milwaukee County,Full Reporter,Urban,MB,PT,Annual Total,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Average Weekday - Midday,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Average Weekday - Other,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Average Typical Weekday,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Average Typical Saturday,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Average Typical Sunday,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT,Annual Total,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:15 AM,10:00 AM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:00 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,6:45 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Average Weekday - Other,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Average Typical Weekday,6:15 AM,6:45 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Average Typical Saturday,6:15 AM,6:45 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Average Typical Sunday,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Annual Total,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:30 AM,10:00 AM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Average Weekday - Midday,10:00 AM,2:00 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,2:00 PM,6:30 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Average Weekday - Other,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Average Typical Weekday,6:30 AM,6:30 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Average Typical Saturday,7:45 AM,6:30 PM
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Average Typical Sunday,,
5009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Annual Total,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:15 AM,6:30 PM
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Average Typical Saturday,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Average Typical Sunday,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Annual Total,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Average Typical Weekday,4:30 AM,10:50 PM
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Average Typical Saturday,4:30 AM,9:30 PM
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Average Typical Sunday,8:30 AM,7:30 PM
5010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Annual Total,,
5010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:30 AM,10:00 AM
5010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:00 PM
